id,yield
15289,4306.312000196282
15290,6097.053685711097
15291,7252.658584314474
15292,4977.338913925701
15293,3665.1498959360797
15294,4950.564167828744
15295,7218.535436370495
15296,6430.246802665756
15297,8377.469263529485
15298,4229.851343509146
15299,5855.587616023098
15300,5918.211593301902
15301,5535.441952389834
15302,5632.361925772256
15303,5053.386572277738
15304,4858.300143918417
15305,4857.469659515528
15306,6303.976620952026
15307,5007.788428237907
15308,5806.839098779562
15309,6176.536937168391
15310,7570.900344342258
15311,4703.880133837225
15312,5180.595249139177
15313,6395.809561030433
15314,5118.052243440365
15315,4578.205673790283
15316,7969.645849542075
15317,5659.469939870819
15318,7837.148100882975
15319,8118.0338017805525
15320,6986.184588810969
15321,6594.312142324854
15322,2681.4805122371463
15323,5888.364456848141
15324,2609.3471698890244
15325,7127.765621555708
15326,6171.48485304183
15327,4178.12134997018
15328,7799.7419528844885
15329,7733.5434739011935
15330,5146.186573303962
15331,5770.231532742589
15332,6877.128976245052
15333,6361.032365219023
15334,5600.3204425271515
15335,8027.558319537423
15336,4166.667201335903
15337,7515.021803079001
15338,6145.318363722828
15339,5496.261724797885
15340,6689.9288502558675
15341,5716.763155550747
15342,5363.806853539121
15343,6696.602774572336
15344,6045.717806466552
15345,4470.004380336906
15346,6093.412043038814
15347,6271.722181824182
15348,4756.210168034543
15349,6494.475500486564
15350,4644.339192584771
15351,6078.424910382909
15352,5840.236856962655
15353,6882.833766972374
15354,4333.517329846346
15355,4500.89056292788
15356,6071.14122961399
15357,6158.7979354767385
15358,6988.303148538825
15359,4987.95300107637
15360,4445.421054803701
15361,5651.136644962153
15362,5995.112744289298
15363,6637.029395528547
15364,5088.89041987466
15365,4488.4943196848135
15366,4740.021584881361
15367,7662.405593302651
15368,4929.585689002271
15369,5876.027995800162
15370,6424.5143142845
15371,3362.946653485781
15372,4842.695390766675
15373,6181.508897168497
15374,5675.679192023951
15375,5490.813746758599
15376,5880.061251364125
15377,5667.523180187936
15378,4760.508836073131
15379,6022.806414516111
15380,7357.868663537852
15381,6100.832640523732
15382,5914.642928201075
15383,7302.162308226244
15384,5185.782464710257
15385,4285.00936713763
15386,4347.075415190764
15387,4359.351404253595
15388,6778.686567248416
15389,6113.649321740067
15390,8327.132101624746
15391,6364.772292606589
15392,7243.317444587082
15393,5822.826029959875
15394,6040.15934431762
15395,5542.211250998792
15396,6888.724333220035
15397,6882.139962660221
15398,5612.118685433688
15399,5569.464251009121
15400,4840.374673955632
15401,6145.621656687262
15402,6176.200887738867
15403,6095.144581844222
15404,7208.768479371297
15405,7540.400165383414
15406,8202.498085252937
15407,5693.611625088216
15408,7596.861233626533
15409,5845.470778506088
15410,5884.581763563995
15411,8249.412978758955
15412,6672.892362691435
15413,6720.254234844222
15414,5681.800938191058
15415,5959.864933660261
15416,6916.890653462697
15417,5742.732163225894
15418,7582.812765940552
15419,4381.562937522471
15420,4149.983726090732
15421,6309.100401753211
15422,3681.034400016878
15423,6674.735762804541
15424,6429.588318444466
15425,6963.853388439406
15426,3836.0439479089573
15427,7590.8263947831265
15428,6387.238385771584
15429,7383.309075064945
15430,6501.446578910939
15431,5267.237755937386
15432,5211.279998980616
15433,4741.835978874625
15434,8363.51043168854
15435,3989.2226115038657
15436,4712.769347103979
15437,5018.062582492612
15438,5493.842216765345
15439,7411.095905146148
15440,5436.857182705462
15441,6491.817713510097
15442,5392.1725205396715
15443,4705.423041623541
15444,5746.8510284828435
15445,3594.71420417037
15446,6584.359410611177
15447,6590.552102681301
15448,7976.855228750247
15449,8153.706906306258
15450,7079.75913950662
15451,5291.58701816887
15452,4546.296581964917
15453,7470.885306187666
15454,6519.9090726339955
15455,8263.39590039041
15456,6424.562284464048
15457,6336.795503685148
15458,5647.972717391145
15459,6191.089367953361
15460,5724.328413353159
15461,5105.031701920457
15462,5191.30131542896
15463,6730.437218341812
15464,6273.452778954163
15465,6686.816781986079
15466,7290.861430198033
15467,7342.2948295659435
15468,3498.60564659776
15469,2498.063119898691
15470,7436.939236624478
15471,7351.070609179606
15472,6583.176135534192
15473,5259.881757860627
15474,6835.3037535397125
15475,5168.936251980197
15476,5261.14131966076
15477,5659.973031233386
15478,4465.326663097887
15479,7357.4642766020925
15480,6786.879386580778
15481,6482.139115991442
15482,6349.008471608552
15483,6744.7817703132305
15484,6298.182294051625
15485,7484.678592027952
15486,6180.862646113364
15487,7860.249325173599
15488,7138.535335142839
15489,5470.557580000253
15490,6189.097282519345
15491,6525.4645079592
15492,5201.842354231603
15493,7328.426757803875
15494,6377.695574860995
15495,6885.187697869942
15496,6937.507488959784
15497,4768.33123286403
15498,6692.471301085949
15499,6477.063148614204
15500,7468.071561501846
15501,5523.80426134607
15502,7642.156146815475
15503,7462.839593744203
15504,6790.228268378716
15505,6184.639330242694
15506,4510.155354172276
15507,4676.38689575283
15508,6045.829162987178
15509,4015.3685211199054
15510,5019.382680768195
15511,6151.441531319339
15512,5334.193853474315
15513,6727.335126834759
15514,7850.434868496616
15515,6687.587007452771
15516,5149.301405070179
15517,7727.064712808254
15518,7085.793302736166
15519,7090.747908096356
15520,5632.152400959943
15521,6499.082478737758
15522,6366.51522452492
15523,6579.401335345875
15524,7198.597216338833
15525,5205.347430465661
15526,5488.553348583023
15527,4483.886896765576
15528,4305.839729294632
15529,7454.769058832063
15530,6548.008658502682
15531,6654.275516737946
15532,7167.797395624743
15533,4798.838974798724
15534,7938.780992689809
15535,4072.0225699463726
15536,6524.4287218375275
15537,5489.81519626356
15538,6672.964423794413
15539,7422.430003820126
15540,6141.646687687819
15541,6339.579962000384
15542,7134.502547704808
15543,7115.16929931412
15544,4647.104349025683
15545,4914.886005672817
15546,7554.328841693433
15547,5484.055392416828
15548,5953.938506931848
15549,7083.265112487491
15550,6652.7761101521155
15551,7103.584437858354
15552,6385.917587755816
15553,4298.747252838097
15554,5525.191539673763
15555,5998.881949085217
15556,6753.698040343281
15557,7080.44356534889
15558,4119.617571783343
15559,5569.675656335342
15560,7777.533761233736
15561,5494.3889706418395
15562,7552.839322866633
15563,6701.841011350946
15564,4416.036672498323
15565,6378.420220462923
15566,6685.570228956024
15567,6556.353270235805
15568,3233.1493564057027
15569,4257.248754905634
15570,5270.35609870722
15571,5160.287627721158
15572,4117.540029600651
15573,5848.735723912859
15574,6185.563674617658
15575,6458.371274575867
15576,4348.265061444876
15577,5907.269763599291
15578,6558.9712562375225
15579,3198.1552570814174
15580,7675.254898669523
15581,7339.638072109455
15582,6647.475257467538
15583,3047.6772297062935
15584,5376.58816709789
15585,4127.442394502075
15586,6274.666787077352
15587,7951.396818207119
15588,6417.88976030331
15589,5728.856678245753
15590,5093.072063094993
15591,5951.502742403664
15592,7861.853401645675
15593,7235.665779569031
15594,6844.273692040276
15595,4417.277135784851
15596,4734.6862567055605
15597,5061.640233688045
15598,5292.4545091355285
15599,5595.927414054017
15600,5552.409330745541
15601,6125.761290738453
15602,7678.974411826438
15603,5005.70226710634
15604,7344.8849421656605
15605,6405.419193700247
15606,7575.011945734878
15607,5801.416461297861
15608,6815.565404864004
15609,7326.794663719543
15610,6522.610445766541
15611,4682.876783601667
15612,5128.49798045434
15613,6455.274202676238
15614,4567.566598476778
15615,6269.027871099416
15616,6088.331979857449
15617,5390.7841736155315
15618,6514.019215288657
15619,6827.21330782767
15620,4974.554152104931
15621,4302.6513570860625
15622,4221.703654081471
15623,5448.61563490619
15624,5233.7326311429415
15625,4168.948097052361
15626,7429.249688555691
15627,5519.366726101791
15628,5748.135675043973
15629,5893.904924104153
15630,5229.111542910395
15631,5757.938211443871
15632,5944.9380784391205
15633,4975.871962487939
15634,7037.2522807293735
15635,5295.044647315854
15636,7502.435773484883
15637,5710.553981282407
15638,5659.3859365165745
15639,4199.257024682172
15640,5569.610923974446
15641,7100.80896463439
15642,6600.716724258154
15643,4540.214644919714
15644,6153.7318158947455
15645,5488.370757054572
15646,5600.838121213002
15647,7958.978973131228
15648,5734.189308089009
15649,6778.226357916073
15650,7993.359625204675
15651,5551.205916777194
15652,8057.327686162597
15653,4955.861078569582
15654,6805.1198164687385
15655,4912.30684638923
15656,7160.90577568509
15657,5343.729489310914
15658,6732.53009599428
15659,7186.695345466939
15660,7728.761700307344
15661,7434.816846484083
15662,6828.632648712536
15663,7332.535280537822
15664,4322.971870787046
15665,4350.470830836211
15666,4727.072224047644
15667,6659.018852826196
15668,7384.665400818268
15669,5083.2853200894
15670,6575.351295744347
15671,5776.152597873322
15672,5373.104832684614
15673,6937.841119794205
15674,6234.807108595345
15675,4681.495962178163
15676,5527.711863099788
15677,5295.36838596054
15678,7494.02123913034
15679,6358.176722751246
15680,4805.9218638185
15681,7334.893637103048
15682,6199.8688950809
15683,5656.062650509569
15684,6616.935460588049
15685,6832.047168570978
15686,7815.239454271658
15687,5593.523190386545
15688,7339.755586761817
15689,7321.435115651681
15690,6771.687716871357
15691,6221.8166477441955
15692,5129.862156563259
15693,6682.440265739607
15694,6664.784894914778
15695,6225.341180266191
15696,7234.333725827692
15697,5322.635328516212
15698,7255.110704951757
15699,5522.3270343361655
15700,7336.91197911582
15701,4103.638019817436
15702,4711.840542043167
15703,3123.07478751127
15704,4472.785958502085
15705,6053.761656467125
15706,6575.552335523884
15707,6031.663890736487
15708,6272.034553002659
15709,7050.134697713932
15710,6699.16165565319
15711,6378.707625293224
15712,7118.984664090481
15713,5562.264557723175
15714,4585.569852514767
15715,5540.720927376211
15716,6452.236006323702
15717,5048.079598255929
15718,5444.263260859835
15719,6139.735372606056
15720,5710.982713843528
15721,5452.414960526477
15722,6825.572672529516
15723,6338.28462938433
15724,5092.723129452075
15725,5482.054951543673
15726,6857.660044070654
15727,6947.264552966343
15728,5035.659708640042
15729,5548.625796193566
15730,4827.748940785007
15731,5160.8461188034225
15732,7506.95073648794
15733,6536.200396140729
15734,7351.340475949312
15735,5255.501978137359
15736,6662.360301922154
15737,6773.0095888217
15738,3398.751508199619
15739,3911.9233057703605
15740,7260.30862145164
15741,5583.678016976647
15742,6039.431489428994
15743,4542.036162475099
15744,6894.472873596005
15745,7744.674063224634
15746,6363.599350004588
15747,5398.672750767146
15748,7210.22394932995
15749,5611.215349463586
15750,6092.493567350997
15751,5420.10447768556
15752,5851.542995009259
15753,6505.880256890617
15754,6151.790406894821
15755,5805.98606605228
15756,6770.118923812099
15757,5497.398622323413
15758,5542.173506803142
15759,5578.308266160147
15760,5710.017743089833
15761,5165.523123100353
15762,3304.7052244850065
15763,5778.443872192747
15764,7927.46332317422
15765,7215.583962266041
15766,8270.956324028957
15767,5918.3237907745
15768,5433.479993202697
15769,4538.551975933233
15770,4233.7009063716
15771,5347.582804069786
15772,5731.978353819997
15773,6525.759825400669
15774,3725.1730251041936
15775,6482.018261456923
15776,5829.750704164618
15777,7698.9106000345355
15778,6035.62290751825
15779,7699.666276670466
15780,6156.735888458383
15781,6452.828193094171
15782,6811.201819404246
15783,7944.738453353578
15784,7715.646981357918
15785,7840.349608287391
15786,6542.654893114571
15787,6657.797678931823
15788,4512.510213934312
15789,4883.4960717423355
15790,5492.0150888594735
15791,6727.088672399781
15792,6687.551292965188
15793,6307.159395446515
15794,6679.602116204641
15795,6016.442451040731
15796,7851.62257089857
15797,6471.094947292123
15798,4660.517415066526
15799,6459.937539132103
15800,6643.417280209288
15801,5495.694998460433
15802,4910.216704473684
15803,5856.136504819818
15804,7232.836691848724
15805,6309.654789252613
15806,7497.807684460201
15807,5114.181311681556
15808,4690.33178309189
15809,7692.573993451232
15810,5933.131590633106
15811,7807.352123757996
15812,5810.655009757077
15813,5125.050143325425
15814,6149.583710432285
15815,7404.5350057176265
15816,6719.70696346599
15817,3944.270771801722
15818,7138.4423755524995
15819,7189.850003471992
15820,4966.201476553771
15821,7236.3663530248805
15822,5994.025852385809
15823,6119.988280327253
15824,5683.375400598763
15825,7177.466880620302
15826,6108.231582763779
15827,5950.090872376862
15828,4718.106771538375
15829,4540.002102140774
15830,3659.195255607011
15831,7140.703811664952
15832,4401.515119136501
15833,4636.434249382976
15834,6330.720113274218
15835,7298.273550348357
15836,7157.114736118357
