id,yield
15289,4306.311081318496
15290,6097.053847350991
15291,7252.658940640122
15292,4977.338875384794
15293,3665.149565105141
15294,4950.562865967499
15295,7218.535474567841
15296,6430.248016553254
15297,8377.468888168267
15298,4229.849339885106
15299,5855.588159893765
15300,5918.211415716915
15301,5535.439591355666
15302,5632.360597611747
15303,5053.386705548636
15304,4858.300935355354
15305,4857.470322727924
15306,6303.977838173828
15307,5007.78914722003
15308,5806.83784307006
15309,6176.53875911595
15310,7570.899948000371
15311,4703.87662762364
15312,5180.594438839273
15313,6395.807795868306
15314,5118.052860930482
15315,4578.206268542321
15316,7969.644762452117
15317,5659.468140126443
15318,7837.148680166261
15319,8118.033322601514
15320,6986.184226503336
15321,6594.313060786913
15322,2681.4805382618806
15323,5888.3655894611475
15324,2609.347249382083
15325,7127.763162990201
15326,6171.485780928042
15327,4178.119817957464
15328,7799.74288526981
15329,7733.542875687159
15330,5146.188576624356
15331,5770.231619024416
15332,6877.127620467328
15333,6361.033147291435
15334,5600.320044502304
15335,8027.556971657821
15336,4166.665879482579
15337,7515.021744408765
15338,6145.318756431489
15339,5496.260256340245
15340,6689.929755170282
15341,5716.762666840765
15342,5363.806871357969
15343,6696.604062497378
15344,6045.718623310638
15345,4470.0026933179215
15346,6093.4127427074245
15347,6271.720502204485
15348,4756.209122169317
15349,6494.474932668634
15350,4644.338086963429
15351,6078.424884596718
15352,5840.238194832205
15353,6882.833993178056
15354,4333.516089539055
15355,4500.890592367897
15356,6071.14176479414
15357,6158.795866860646
15358,6988.303577722463
15359,4987.95243337417
15360,4445.41941673686
15361,5651.136162643933
15362,5995.113414994685
15363,6637.028979653758
15364,5088.890054913994
15365,4488.494635186042
15366,4740.021953030695
15367,7662.40596646206
15368,4929.586108008003
15369,5876.030688174782
15370,6424.513233765881
15371,3362.9445660356823
15372,4842.6962970312015
15373,6181.509530443231
15374,5675.679221141585
15375,5490.813151157891
15376,5880.060665575341
15377,5667.522945462513
15378,4760.505798037375
15379,6022.806622424385
15380,7357.868546249259
15381,6100.834705059406
15382,5914.645253852697
15383,7302.161724100852
15384,5185.780974029843
15385,4285.00969150048
15386,4347.0786186759
15387,4359.35218772373
15388,6778.686969150502
15389,6113.649102460122
15390,8327.130939445819
15391,6364.771740014799
15392,7243.31709467855
15393,5822.825857034141
15394,6040.160188087451
15395,5542.212364207423
15396,6888.726351084986
15397,6882.139984165731
15398,5612.119088201117
15399,5569.467205957337
15400,4840.374001887906
15401,6145.622551912575
15402,6176.19955516002
15403,6095.145296564591
15404,7208.768367186098
15405,7540.402669872328
15406,8202.498794591815
15407,5693.6116646719465
15408,7596.860791617317
15409,5845.471581310822
15410,5884.580568802899
15411,8249.412333768
15412,6672.893444156131
15413,6720.253299106951
15414,5681.799884699429
15415,5959.864612920892
15416,6916.891749294238
15417,5742.730555454108
15418,7582.812119874707
15419,4381.562652544217
15420,4149.983574900742
15421,6309.10164048131
15422,3681.0316599912658
15423,6674.737832992922
15424,6429.587486244249
15425,6963.853633132477
15426,3836.0429234410813
15427,7590.827100041017
15428,6387.237906148515
15429,7383.308337088203
15430,6501.444077039772
15431,5267.239014439221
15432,5211.279162926005
15433,4741.836987248391
15434,8363.509685306448
15435,3989.2193869764724
15436,4712.767606097547
15437,5018.061775096649
15438,5493.841667888727
15439,7411.09736852441
15440,5436.859084061856
15441,6491.819378673637
15442,5392.171910538212
15443,4705.423373504312
15444,5746.852386421868
15445,3594.7149204930147
15446,6584.359496762201
15447,6590.552750394564
15448,7976.85504752383
15449,8153.705584159732
15450,7079.758236701333
15451,5291.588344190735
15452,4546.296540403112
15453,7470.8846195779915
15454,6519.90746013129
15455,8263.395235518356
15456,6424.564311399261
15457,6336.796255480532
15458,5647.972676849615
15459,6191.089661725232
15460,5724.3269204014105
15461,5105.031010766543
15462,5191.301404722216
15463,6730.437369821403
15464,6273.453056981476
15465,6686.817190040089
15466,7290.861484664394
15467,7342.293489601474
15468,3498.6051593303882
15469,2498.0619186004615
15470,7436.938193450362
15471,7351.069394329021
15472,6583.176446115345
15473,5259.881241860029
15474,6835.305926675927
15475,5168.938345622193
15476,5261.1440948347845
15477,5659.973151952711
15478,4465.32458468621
15479,7357.466057707574
15480,6786.881806711435
15481,6482.139200009422
15482,6349.008740748416
15483,6744.781161793559
15484,6298.181991774253
15485,7484.677839780274
15486,6180.86234699257
15487,7860.250059897371
15488,7138.5345373405835
15489,5470.559204675777
15490,6189.096025525119
15491,6525.463153053636
15492,5201.843588832962
15493,7328.426221715921
15494,6377.695076248851
15495,6885.186292418978
