Id,SalePrice
1461,99952.73631542429
1462,145835.34378934457
1463,177537.41744402295
1464,185621.35993367233
1465,206805.01354602692
1466,177602.54698563664
1467,168025.51007150483
1468,171317.12961648408
1469,190573.43049929733
1470,116861.96518535793
1471,190119.0123273806
1472,96305.26183824064
1473,97109.93530133068
1474,155799.26707461776
1475,140342.29731689498
1476,376368.5218430667
1477,262026.73931635273
1478,318472.46208179474
1479,288368.483827256
1480,459620.4694909197
1481,304597.64844528295
1482,215234.5603685308
1483,173618.41058027424
1484,178486.75298923126
1485,177791.48043644047
1486,200156.52223183413
1487,320701.0726798234
1488,245819.9161190337
1489,199464.3269751454
1490,203890.56835624162
1491,194670.0936300766
1492,94009.94731367976
1493,187964.95723092844
1494,309644.8792705162
1495,299932.2700763544
1496,233075.1288092654
1497,187185.8237177991
1498,157725.40908500896
1499,156690.22577852564
1500,145616.2303512129
1501,176576.1339029586
1502,167499.40040873052
1503,298969.7783893364
1504,230462.96900828855
1505,217735.2385097449
1506,182870.1414370548
1507,223867.1912704736
1508,195836.83679122003
1509,163079.5890587499
1510,147262.03802990503
1511,147770.58236235223
1512,170491.8588429044
1513,156545.0477411055
1514,161262.23519651647
1515,185303.29121588563
1516,160994.1835780683
1517,153917.11599158202
1518,125937.3811969129
1519,220097.36211924822
1520,133090.44285827418
1521,137114.80101511243
1522,174064.1964181581
1523,106125.10258138229
1524,117493.36639108162
1525,119550.9448540984
1526,117184.9266936089
1527,98493.29824471628
1528,124583.40747526227
1529,140902.21977474508
1530,182077.73574086218
1531,127985.01754424552
1532,104661.60378155454
1533,145080.10653893038
1534,114938.73104580442
1535,159983.5081990241
1536,109746.99075733175
1537,61383.297387928615
1538,184159.85612320053
1539,241532.2720870667
1540,116322.32115378359
1541,149428.6702531714
1542,143179.56447229322
1543,220158.47503297022
1544,73695.5777803137
1545,109562.28724145374
1546,122373.69018905974
1547,133123.40184119475
1548,136669.96169959716
1549,114058.83617273533
1550,144112.9837009091
1551,115637.05060533638
1552,145667.10464192077
1553,143698.12720654233
1554,114405.49041289793
1555,162606.09838717413
1556,94186.53601687124
1557,124075.3647351544
1558,99718.50138884905
1559,108246.34023633017
1560,148692.58612683247
1561,148881.40634672018
1562,119703.25558661157
1563,122221.9641273467
1564,160231.70156278578
1565,150821.51011494058
1566,219459.3735361009
1567,71989.3099360632
1568,217999.0484267904
1569,137387.08382430248
1570,121960.69362186361
1571,121508.21074876448
1572,142042.0204312187
1573,237946.62120051906
1574,134413.20916692444
1575,215649.92380146668
1576,215079.45906923417
1577,197727.7489339492
1578,158374.88092358893
1579,132546.91521265914
1580,194387.8507886165
1581,142066.66222212155
1582,128622.64748705496
1583,334567.5030246909
1584,239140.57516550604
1585,137816.47568096375
1586,65624.04950708544
1587,104449.17619777024
1588,150191.20354288904
1589,94066.86254026543
1590,131609.82779570957
1591,96548.88856590266
1592,123960.17847961659
1593,120623.13531208556
1594,135908.40223365786
1595,122723.9331874359
1596,236844.78143845327
1597,168995.60412009546
1598,192930.30618887732
1599,208869.8963975861
1600,195438.11904565577
1601,70130.31671965854
1602,115605.56849122816
1603,93506.62798004827
1604,285171.3821056591
1605,251852.0638206974
1606,162875.5250916638
1607,166689.38409320326
1608,209660.26865054024
1609,194291.1549995797
1610,154892.0753496413
1611,145294.40941300394
1612,159114.19045329536
1613,165559.65911674855
1614,123779.28768507988
1615,85412.30902448505
1616,75163.62345542898
1617,84797.09916204655
1618,119963.96606303603
1619,130213.06913022135
1620,157509.15503550725
1621,131574.17912040532
1622,150985.76310420243
1623,292339.07848490856
1624,206594.0448847575
1625,125304.20082828286
1626,172426.79852448564
1627,182279.82814932
1628,291182.94677832094
1629,182432.34286783106
1630,353064.145571084
1631,230961.50893831928
1632,256654.56694009967
1633,174199.37218027157
1634,181394.43010104
1635,178436.9482057832
1636,156880.1852202592
1637,172745.8662789223
1638,210936.36508436265
1639,178934.74796001197
1640,248449.02290840592
1641,179102.72969872018
1642,225127.0480313606
1643,222660.54807384746
1644,228279.66745593303
1645,181790.78840301026
1646,153185.72680813845
1647,163310.5667304251
1648,140002.56175517265
1649,133489.25709285313
1650,116384.85735566745
1651,112529.1531750464
1652,96915.69093367227
1653,97947.64215911963
1654,156519.71131510628
1655,153811.22465586071
1656,154292.50430905295
1657,157677.84403293973
1658,156412.39836135408
1659,146405.3683575614
1660,138363.68703671114
1661,462790.1404847796
1662,393320.556510714
1663,382001.1693756762
1664,473813.7598052613
1665,322886.4897512237
1666,332885.20512912225
1667,359726.3281836581
1668,342721.40079866035
1669,322460.7104015737
1670,349493.8544453605
1671,267504.69725318544
1672,445020.05564720544
1673,313343.5922694942
1674,254828.92330077002
1675,187462.622471223
1676,190826.11467296857
1677,207245.92831619608
1678,448451.5789015299
1679,390036.0814205657
1680,332054.0965398273
1681,273243.097010046
1682,309098.41120580235
1683,195668.25058356044
1684,176805.09212019682
1685,176021.28750863587
1686,176841.76073938428
1687,172933.20957785985
1688,190424.1521697719
1689,195741.8309877042
1690,189921.95252388253
1691,179608.0785695706
1692,272904.5710870648
1693,172110.74021304536
1694,182218.62125257612
1695,174205.99773104058
1696,265021.5931430304
1697,179076.82177536027
1698,360234.3881344235
1699,340771.7156938189
1700,251306.94908200353
1701,276383.5637002174
1702,255296.22866039557
1703,249819.986831916
1704,294827.0085953708
1705,242684.12031044284
1706,419809.2708171508
1707,209491.78545930886
1708,203693.50806045087
1709,285457.4338733951
1710,230168.69300300433
1711,268224.43142181635
1712,256691.92392877236
1713,252452.3686989961
1714,222952.7406562465
1715,201909.49242210275
1716,176220.09488169377
1717,170644.71096888612
1718,140271.24005300464
1719,210203.29345879075
1720,253827.89447275017
1721,166671.47417413123
1722,126086.33298445473
1723,150079.3164857177
1724,207402.32377828835
1725,237392.86751248525
1726,181602.23376538695
1727,166510.0786858001
1728,186681.50069533894
1729,167381.3151053318
1730,166399.76677255137
1731,119824.35080245716
1732,128451.48326590544
1733,122563.45356628884
1734,129223.37016133245
1735,124260.68383653855
1736,108320.17826695247
1737,354470.8264010078
1738,224165.00129772144
1739,270877.3921986808
1740,190769.71509891597
