Id,SalePrice
1461,-713071.2587239549
1462,-667176.3150924307
1463,-630992.2679754035
1464,-622318.2713240779
1465,-626040.9009638608
1466,-655257.6666543139
1467,-648933.7873215883
1468,-668312.7976119227
1469,-612945.3247233245
1470,-709912.0151427682
1471,-670263.1476869581
1472,-729164.2779698083
1473,-733477.0266054203
1474,-678918.9385457651
1475,-726521.4529282344
1476,-443591.3008420051
1477,-565041.8348141108
1478,-507203.89619042334
1479,-514396.80265785236
1480,-335963.77033212397
1481,-508770.6135118616
1482,-613247.8836006892
1483,-656000.0670002939
1484,-666509.1983715815
1485,-646421.2063753158
1486,-636586.7129541773
1487,-483092.21250640874
1488,-588927.747433017
1489,-629547.5456302951
1490,-569166.8481493955
1491,-625002.449174796
1492,-732811.701983233
1493,-621585.7393180856
1494,-513478.1292451582
1495,-530480.0053505434
1496,-581124.1834020084
1497,-658635.9516494451
1498,-652275.7646434449
1499,-673064.2422099074
1500,-678888.1259435622
1501,-631376.2579413161
1502,-698390.4496646314
1503,-472474.85297874274
1504,-591718.5688253255
1505,-601159.5662894926
1506,-634629.2580961634
1507,-568113.8817294596
1508,-628835.4466018486
1509,-669798.3783577424
1510,-683080.317281381
1511,-672877.378059746
1512,-642674.9379906612
1513,-682775.3675647969
1514,-668786.2002666704
1515,-602746.1903295333
1516,-665817.909857936
1517,-636633.8742778953
1518,-711738.633504496
1519,-597784.9892020477
1520,-699617.6723826556
1521,-692652.6723671055
1522,-622670.3762918022
1523,-721385.9359493786
1524,-709251.2247039613
1525,-708429.5566469054
1526,-728887.8978494448
1527,-730817.3096002138
1528,-693719.0382736081
1529,-672884.6357897739
1530,-607143.5920671844
1531,-689694.8872618086
1532,-736505.6154373311
1533,-668388.9672394018
1534,-612114.9364303239
1535,-672962.1559509826
1536,-738363.3803853795
1537,-687114.9210689864
1538,-676752.2030895313
1539,-626892.643541323
1540,-719335.9297582894
1541,-690957.2724904942
1542,-659403.7988341523
1543,-636563.8872803792
1544,-654332.3339480136
1545,-703802.4478736366
1546,-686743.9027704785
1547,-682980.8415121299
1548,-681952.8341743269
1549,-706439.9650852578
1550,-672823.8630534541
1551,-719854.4650755764
1552,-666254.6398111552
1553,-688875.7003451029
1554,-711269.6222343852
1555,-662577.564711944
1556,-664772.3237922804
1557,-706719.4996508567
1558,-717339.860972397
1559,-776155.964513656
1560,-708261.1766644837
1561,-142857.6337299414
1562,-695563.792948008
1563,-704498.3621237357
1564,-662550.470747482
1565,-660403.7458292807
1566,-597989.0392479044
1567,-760995.3440306731
1568,-599922.757224937
1569,-689443.1762523013
1570,-690509.4252729395
1571,-639280.2479185399
1572,-682612.5039808641
1573,-550976.6442055877
1574,-698017.974174639
1575,-577853.8374115191
1576,-582828.5346556362
1577,-644833.9603104079
1578,-674600.9222839202
1579,-689602.4328682737
1580,-634778.1438243121
1581,-672401.2807865622
1582,-690121.8842903648
1583,-538364.1046951332
1584,-605424.9971695624
1585,-692002.515522552
1586,-750830.818353419
1587,-720150.7030208779
1588,-671645.4733848285
1589,-726663.2613806883
1590,-701017.9354240331
1591,-746715.7948821571
1592,-683432.4184477825
1593,-696816.7194236242
1594,-137930.29948608385
1595,-720382.0075559963
1596,-588985.4671773918
1597,-616577.9662836692
1598,-613528.6632353738
1599,-632255.351109219
1600,-653848.3137711752
1601,-687450.538794253
1602,-695241.00534368
1603,-796369.5880140779
1604,-545981.5968341099
1605,-600434.8508958044
1606,-667324.090338733
1607,-660110.7645011838
1608,-618735.5726342746
1609,-642227.445558185
1610,-681912.1374638239
1611,-697574.6262936227
1612,-645952.7481808721
1613,-661608.3379312432
1614,-687745.8468282558
1615,-748491.6011714139
1616,-772074.2108722201
1617,-748221.4288105285
1618,-698643.4287081317
1619,-680719.6385017654
1620,-646130.2590786407
1621,-694746.378455689
1622,-682716.9844692077
1623,-562015.6976600983
1624,-626312.4144341012
1625,-716349.2722067006
1626,-651067.8029475657
1627,-634442.0710982161
1628,-543313.1258670916
1629,-642124.8082304022
1630,-460284.3486178524
1631,-580145.8939983605
1632,-582015.1619643709
1633,-653565.9378384508
1634,-643981.2754552471
1635,-655374.4275270952
1636,-674141.0394467283
1637,-618342.0347525349
1638,-641701.4015589943
1639,-636232.9305612403
1640,-582803.70777861
1641,-637835.2857902534
1642,-573551.7432340125
1643,-607201.5667017319
1644,-591381.0261718575
1645,-600468.1385615459
1646,-654692.5071534195
1647,-669249.6065256633
1648,-704663.6384504514
1649,-700033.5351936894
1650,-718297.6397617979
1651,-711819.673233883
1652,-728489.658600918
1653,-732087.244045435
1654,-679844.585663056
1655,-703380.5166637141
1656,-684153.7362974142
1657,-670238.4401844132
1658,-679032.0454124252
1659,-705555.2634581618
1660,-670741.1901402357
1661,-380696.92697179917
1662,-439215.83671772614
1663,-433215.6311076475
1664,-285968.98236047744
1665,-486316.6434981679
1666,-495314.84881206154
1667,-443559.8251525829
1668,-458882.4217963261
1669,-500183.97764822986
1670,-462797.7524609854
1671,-549950.3443036403
1672,-402956.24114574987
1673,-529078.7249270331
1674,-573556.0377240079
1675,-615362.1735144043
1676,-612796.9830502316
1677,-601573.4587233481
1678,-346823.6742183278
1679,-431319.156484735
1680,-477444.2475903866
1681,-538389.0046936737
1682,-498194.33032621845
1683,-626974.4131370073
1684,-655759.1433463637
1685,-655769.719401381
1686,-659459.5389376346
1687,-663305.2455265461
1688,-638336.9988923678
1689,-631551.6956567741
1690,-637098.9781823312
1691,-648414.284185854
1692,-570726.1164826972
1693,-662737.5920260439
1694,-644135.0810674764
1695,-657517.8933634816
1696,-556237.4107281901
1697,-648379.102733315
1698,-477503.31224640756
1699,-486040.00390170916
1700,-547533.837451421
1701,-539142.5985853989
1702,-590443.4376673487
1703,-590894.9480269544
1704,-550476.7135715177
1705,-577783.3632088394
1706,-617121.0747875473
1707,-600553.9881009229
1708,-629797.6702893984
1709,-571216.4629107127
1710,-599303.7592862463
1711,-551215.7286549557
1712,-565841.8513819994
1713,-543320.6527836965
1714,-606788.5184084403
1715,-624313.1581958327
1716,-646300.0375902723
1717,-657615.3913954196
1718,-692043.6549923504
1719,-605903.1630069586
1720,-27411.240113664244
1721,-685314.6152892851
1722,-726997.8038608355
1723,-682733.5458125302
1724,-608112.9199199609
1725,-577962.4509647738
1726,-645704.1769089382
1727,-680371.8665414997
1728,-677888.9800762259
1729,-652289.2569211628
1730,-653196.2083183962
1731,-714022.2944741696
1732,-701357.1544675708
1733,-716234.80889776
1734,-703362.1806126621
1735,-731794.2384672246
1736,-732652.0972358009
1737,-527120.9325808946
1738,-547394.6593088016
1739,-579021.9201727763
1740,-600737.9923193848
1741,-628853.2611523154
1742,-649042.1097070517
1743,-656820.7775646187
1744,-465422.84454738133
1745,-610546.339306901
1746,-628626.8585793688
1747,-604846.417456846
1748,-595538.0065945124
1749,-685392.0625981083
1750,-685061.123431023
1751,-587392.3678347217
1752,-717576.0428205922
1753,-675660.7176131338
1754,-622304.4602365077
1755,-649616.7292011695
1756,-674043.2530967593
1757,-714413.7533651076
1758,-666607.4124410069
1759,-659904.1878819945
1760,-650006.0694998445
1761,-664232.7918677549
1762,-631641.9377281906
1763,-632455.4851470296
1764,-712114.9140319282
1765,-638024.7072396895
1766,-624006.2736290051
1767,-582558.8169702948
1768,-687084.873039498
1769,-657109.7187503222
1770,-684735.6224179573
1771,-703954.2341783368
1772,-692678.2544452522
1773,-716049.3207807948
1774,-672665.2884646086
1775,-686522.1546889935
1776,-702184.6890899253
1777,-724027.387037033
1778,-678746.8519384612
1779,-680592.5592216654
1780,-660614.5861226704
1781,-698555.9526560842
1782,-664522.1634500865
1783,-690135.924322902
1784,-736398.225248246
1785,-684711.3699835378
1786,-716485.4855677579
1787,-682641.5101919705
1788,-793564.1625749934
1789,-730402.3991078807
1790,-768198.392095784
1791,-627435.837368103
1792,-649645.7693112814
1793,-678828.5718249618
1794,-669111.6788148079
1795,-692707.024505982
1796,-131914.40904460393
1797,-713000.832038312
1798,-701947.9867702925
1799,-734603.4098076106
1800,-701631.4544753032
1801,-708380.8661943693
1802,-726782.3997731297
1803,-667567.7052365963
1804,-704553.7784035618
1805,-694882.3073035113
1806,-610165.5523781979
1807,-596489.2198786451
1808,-611158.1259531067
1809,-711814.7556466712
1810,-676796.9316244568
1811,-694558.7098656446
1812,-733981.2610295373
1813,-684718.6459860476
1814,-735369.4432763371
1815,-775629.043730238
1816,-724323.1772405927
1817,-726763.7204764127
1818,-664478.0467589342
1819,-688538.8696136661
1820,-804488.2983123998
1821,-636240.2249948855
1822,-673478.5900588317
1823,-815915.3570456912
1824,-592962.457280409
1825,-678059.0442550916
1826,-727734.0048076729
1827,-718831.4702295766
1828,-588502.1170908555
1829,-610964.9496727942
1830,-587907.666622703
1831,-672875.4993562493
1832,-814922.9868027663
1833,-677179.5936179615
1834,-712775.3417427109
1835,-714791.2042527825
1836,-601704.2304329621
1837,-762602.379585858
1838,-715233.1347234219
1839,-722290.9290119123
1840,-693110.1187140737
1841,-700783.0593406775
1842,-765440.1147253057
1843,-675283.5830219039
1844,-676149.6051362192
1845,-684758.2261782759
1846,-653312.001378173
1847,-655486.4587285838
1848,-800138.947382435
1849,-630577.7096616838
1850,-716865.6250986098
1851,-681001.8638081369
1852,-704964.7733072427
1853,-711150.5939193054
1854,-664953.2484230974
1855,-658483.444441794
1856,-597212.0975990691
1857,-692977.2575495518
1858,-684072.1959239123
1859,-721320.6370250268
1860,-678073.5557556597
1861,-722308.4474898421
1862,-516461.98575371114
1863,-528487.694707704
1864,-528462.1295428388
1865,-452635.86900900496
1866,-475344.25268236274
1867,-613353.1992804669
1868,-530865.5840746737
1869,-618924.2030185282
1870,-607488.5024558308
1871,-561535.2868238364
1872,-655144.0976054743
1873,-586529.6250205906
1874,-689042.4102473338
1875,-639640.4156160655
1876,-617560.4066286644
1877,-618219.6049576439
1878,-625176.280672475
1879,-679592.3540865777
1880,-695262.504294609
1881,-588009.1216966407
1882,-586672.7505429399
1883,-647390.3089947351
1884,-630503.2733051854
1885,-592965.0600180924
1886,-533971.1993348224
1887,-602308.4780124913
1888,-560888.6647651603
1889,-660403.9125203169
1890,-724322.5834752163
1891,-727245.217510011
1892,-724607.0068807849
1893,-702009.8480832679
1894,-719607.139945843
1895,-684489.9281523428
1896,-698776.7707195296
1897,-700616.1956552227
1898,-630803.8069195368
1899,-663130.8753529133
1900,-562667.6887611863
1901,-623569.3451107978
1902,-644284.8559872732
1903,-605100.164768554
1904,-654851.8734290709
1905,-615894.0467829437
1906,-644533.8691268496
1907,-581843.2061730584
1908,-703413.3139518858
1909,-688407.5140879641
1910,-689428.2301632513
1911,-587177.6249275629
1912,-498276.00210603006
1913,-681188.4371184174
1914,-783179.4195158987
1915,-471359.3869746513
1916,-791244.5337304862
1917,-601861.359875692
1918,-682558.9163653895
1919,-661602.4481003603
1920,-667910.5271733846
1921,-434193.2169913303
1922,-481924.81999835133
1923,-590612.0349134842
1924,-589710.0391139882
1925,-627250.8734012053
1926,-436174.20864159864
1927,-693700.448808312
1928,-644990.706302322
1929,-707329.7881918922
1930,-709294.6448920325
1931,-698963.4957747597
1932,-706818.8583223794
1933,-616581.3762632443
1934,-635083.0460520315
1935,-654027.8869256461
1936,-621299.9210440167
1937,-648842.9303984698
1938,-667603.0719720335
1939,-549997.3390716014
1940,-628327.5383501418
1941,-657077.1877864045
1942,-664436.00859221
1943,-588349.7424056195
1944,-438721.371708285
1945,-403035.6043468549
1946,-676998.9102383351
1947,-689927.969868429
1948,-641173.5575299691
1949,-579150.2355684519
1950,-641036.312013957
1951,-574405.025823426
1952,-616790.9369143576
1953,-633243.396263683
1954,-638057.1638885823
1955,-695969.6005481894
1956,31548.89944574845
1957,-652765.0652051624
1958,-568540.9534683393
1959,-698228.9278669539
1960,-733294.5778581309
1961,-710723.3170623756
1962,-732237.3871311313
1963,-719692.1563459497
1964,-721648.3822706863
1965,-698183.7741327202
1966,-690389.0736286684
1967,-512408.158503815
1968,-406587.7028883079
1969,-422532.48132999946
1970,-417706.88028511504
1971,-369810.15101357555
1972,-448178.40770538925
1973,-525871.4459642298
1974,-478651.221803641
1975,-230211.2474477942
1976,-537803.1602969926
1977,-452293.24574908876
1978,-474384.0642806887
1979,-493575.4128520134
1980,-612259.3809710895
1981,-459164.14567679557
1982,-602549.3975595713
1983,-618331.0917262041
1984,-650109.3287512045
1985,-589716.0678102681
1986,-614402.1096140228
1987,-613106.168301915
1988,-657357.599867396
1989,-639169.0726502798
1990,-614112.7678547045
1991,-586269.6228085144
1992,-593724.013677614
1993,-659086.8905659739
1994,-591166.2233007352
1995,-642493.2910906207
1996,-537974.3982794879
1997,-502339.0767016516
1998,-493750.54148755054
1999,-514156.3361826747
2000,-496868.5825838879
2001,24519.37988015375
2002,-573484.2019734755
2003,-579927.534880253
2004,-539562.6221417955
2005,-597402.2999974373
2006,-610172.5119607532
2007,-576297.1444958879
2008,-593269.0125804849
2009,-623171.2357965899
2010,-631229.1524889404
2011,-706870.4030400252
2012,-653154.9349806928
2013,-645376.8758929265
2014,-639715.6908842959
2015,-606346.6641704624
2016,-635478.741919179
2017,-633568.8290883121
2018,-717544.8470503846
2019,-692426.2227125987
2020,-757433.1635432125
2021,-739666.5966055572
2022,-606152.5466463806
2023,-677499.1138437018
2024,-529218.2730359084
2025,-460780.0245873188
2026,-664459.5722444181
2027,-679440.8144024136
2028,-676851.4287780998
2029,-653195.4116596573
2030,-559378.8422994441
2031,-587360.1972054769
2032,-568407.0701988821
2033,-568652.1065443761
2034,-650619.3032118503
2035,-579442.0380724997
2036,-630888.2665631599
2037,-610194.7196371458
2038,-499600.18835186696
2039,-597644.6504454664
2040,-503893.45241295575
2041,-511956.9223013076
2042,-611339.3012254797
2043,-649284.7183435494
2044,-640245.342125843
2045,-621379.2499066205
2046,-672350.4059942316
2047,-693787.8236094506
2048,-696413.5772821249
2049,-696313.990876222
2050,-668597.9781608053
2051,-723568.6862870015
2052,-719896.2065330215
2053,-680104.1773713315
2054,-649936.8940832759
2055,-644030.422898463
2056,-698269.2255007571
2057,-726110.3940063808
2058,-599911.5143406265
2059,-696430.2219032054
2060,-650396.5592658846
2061,-647661.5356582501
2062,-709157.1801551324
2063,-709376.5096390056
2064,-690215.0886227835
2065,-739302.0377864884
2066,-649446.3507351056
2067,-712437.342171534
2068,-676960.5082308857
2069,-647741.6475522779
2070,-626748.1530444776
2071,-736803.8252281859
2072,-581169.7377725267
2073,-698739.7937942923
2074,-72932.33594424857
2075,-655746.9535713955
2076,-705159.5095731085
2077,-669626.8687764222
2078,-701565.6092899602
2079,-697682.8059245097
2080,-703185.2038559967
2081,-699783.0125881608
2082,-707201.8028673055
2083,-677005.724468569
2084,-727466.4525847803
2085,-717998.8161945338
2086,-728750.6936043312
2087,-714277.4630920107
2088,-635519.1498009448
2089,-750425.9564447973
2090,-625759.9374756417
2091,-736071.956892756
2092,-706632.7694801362
2093,-581991.3887525068
2094,-721241.5295172427
2095,-651767.361027387
2096,-658842.382224706
2097,-748884.1028236793
2098,-657591.7852462616
2099,-705893.9649440229
2100,-783460.2304716415
2101,-624385.430394395
2102,-703418.5647975076
2103,-733649.8365065937
2104,-701187.6001966039
2105,-704758.0314163466
2106,-683745.6358506491
2107,-629918.4721932206
2108,-705639.332579212
2109,-717276.9239791785
2110,-698889.0248879627
2111,-682697.5507374653
2112,-680780.1921692181
2113,-712549.8488018306
2114,-611240.1277321842
2115,-652969.1446247168
2116,-705324.0884658541
2117,-673652.3034910886
2118,-702836.6902513765
2119,-615994.6860305564
2120,-628369.8761979328
2121,-698235.1465987968
2122,-711514.4292049638
2123,-740142.1598650755
2124,-645098.8609433754
2125,-707174.2065770591
2126,-677341.9265378402
2127,-645966.6435533303
2128,-604208.7244848353
2129,-788345.7572717434
2130,-691970.3077184812
2131,-710714.2587922069
2132,-623616.9263576535
2133,-705036.3732943083
2134,-700437.6984139674
2135,-734716.85298756
2136,-784588.5522667291
2137,-727581.2272922518
2138,-696818.1421661982
2139,-679525.8483826625
2140,-680324.6109588444
2141,-635477.0720277026
2142,-689247.5005887651
2143,-674052.2442709722
2144,-700253.6363771157
2145,-689952.5798593941
2146,-634879.5416025924
2147,-137393.5313098901
2148,-701549.7720995285
2149,-687440.1330838061
2150,-591582.4807652168
2151,-701101.7076770288
2152,-80262.25850420303
2153,-631794.5417804304
2154,-736482.958361354
2155,-679869.7408262426
2156,-543293.7180174983
2157,-584257.13996075
2158,-583453.1967639453
2159,-602039.6543309875
2160,-641853.4415267124
2161,-593321.6140195788
2162,-438715.9699788191
2163,-458189.2717920577
2164,-569064.0351561261
2165,-72308.6762192501
2166,-675094.208100179
2167,-592150.0046231116
2168,-629361.3483497887
2169,-634583.3387778462
2170,-617585.364180383
2171,-673242.1725735725
2172,-676766.3340533667
2173,-646501.0889474978
2174,-597874.7368073303
2175,-551673.6733696226
2176,-510194.8172786674
2177,-584948.2716666972
